time,symbol,open,high,low,close,volume,timestamp
2025-12-28 23:25:00+05:30,BTCUSD,87764.5,87764.5,87732.5,87738.5,13023,2025-12-28 23:25:00+05:30
2025-12-28 23:30:00+05:30,BTCUSD,87738.5,87757.0,87594.0,87643.0,122116,2025-12-28 23:30:00+05:30
2025-12-28 23:35:00+05:30,BTCUSD,87644.0,87682.0,87639.0,87665.0,25999,2025-12-28 23:35:00+05:30
2025-12-28 23:40:00+05:30,BTCUSD,87664.0,87694.0,87651.0,87659.0,28831,2025-12-28 23:40:00+05:30
2025-12-28 23:45:00+05:30,BTCUSD,87658.0,87661.0,87486.0,87619.0,164664,2025-12-28 23:45:00+05:30
2025-12-28 23:50:00+05:30,BTCUSD,87620.0,87675.5,87607.0,87648.5,31116,2025-12-28 23:50:00+05:30
2025-12-28 23:55:00+05:30,BTCUSD,87647.5,87704.5,87647.5,87700.0,17485,2025-12-28 23:55:00+05:30
2025-12-29 00:00:00+05:30,BTCUSD,87699.0,87721.0,87674.5,87713.5,16196,2025-12-29 00:00:00+05:30
2025-12-29 00:05:00+05:30,BTCUSD,87713.5,87741.0,87698.5,87722.5,11564,2025-12-29 00:05:00+05:30
2025-12-29 00:10:00+05:30,BTCUSD,87722.5,87723.5,87688.5,87689.5,6782,2025-12-29 00:10:00+05:30
2025-12-29 00:15:00+05:30,BTCUSD,87685.5,87689.5,87585.5,87619.0,26328,2025-12-29 00:15:00+05:30
2025-12-29 00:20:00+05:30,BTCUSD,87619.0,87631.5,87510.0,87531.5,32173,2025-12-29 00:20:00+05:30
2025-12-29 00:25:00+05:30,BTCUSD,87530.0,87595.0,87529.5,87578.5,18973,2025-12-29 00:25:00+05:30
2025-12-29 00:30:00+05:30,BTCUSD,87579.5,87630.0,87511.0,87511.0,18934,2025-12-29 00:30:00+05:30
2025-12-29 00:35:00+05:30,BTCUSD,87512.0,87619.5,87498.5,87619.5,18786,2025-12-29 00:35:00+05:30
2025-12-29 00:40:00+05:30,BTCUSD,87620.0,87681.5,87620.0,87651.5,18392,2025-12-29 00:40:00+05:30
2025-12-29 00:45:00+05:30,BTCUSD,87652.5,87652.5,87608.0,87608.0,4327,2025-12-29 00:45:00+05:30
2025-12-29 00:50:00+05:30,BTCUSD,87608.0,87625.5,87497.0,87528.5,18893,2025-12-29 00:50:00+05:30
2025-12-29 00:55:00+05:30,BTCUSD,87528.5,87528.5,87486.0,87494.5,14528,2025-12-29 00:55:00+05:30
2025-12-29 01:00:00+05:30,BTCUSD,87493.5,87611.5,87493.5,87604.0,16860,2025-12-29 01:00:00+05:30
2025-12-29 01:05:00+05:30,BTCUSD,87604.0,87618.0,87592.5,87600.0,6785,2025-12-29 01:05:00+05:30
2025-12-29 01:10:00+05:30,BTCUSD,87600.0,87611.0,87568.0,87583.5,6939,2025-12-29 01:10:00+05:30
2025-12-29 01:15:00+05:30,BTCUSD,87580.0,87601.0,87563.5,87593.0,3693,2025-12-29 01:15:00+05:30
2025-12-29 01:20:00+05:30,BTCUSD,87592.0,87593.0,87552.5,87555.0,3561,2025-12-29 01:20:00+05:30
2025-12-29 01:25:00+05:30,BTCUSD,87552.5,87552.5,87495.0,87501.0,8309,2025-12-29 01:25:00+05:30
2025-12-29 01:30:00+05:30,BTCUSD,87498.0,87531.0,87470.0,87471.0,13722,2025-12-29 01:30:00+05:30
2025-12-29 01:35:00+05:30,BTCUSD,87470.0,87556.0,87423.0,87522.0,39006,2025-12-29 01:35:00+05:30
2025-12-29 01:40:00+05:30,BTCUSD,87522.0,87522.5,87469.5,87490.5,5898,2025-12-29 01:40:00+05:30
2025-12-29 01:45:00+05:30,BTCUSD,87490.5,87572.5,87490.5,87561.5,7183,2025-12-29 01:45:00+05:30
2025-12-29 01:50:00+05:30,BTCUSD,87561.5,87561.5,87539.0,87557.0,2000,2025-12-29 01:50:00+05:30
2025-12-29 01:55:00+05:30,BTCUSD,87557.0,87557.0,87535.0,87555.0,3758,2025-12-29 01:55:00+05:30
2025-12-29 02:00:00+05:30,BTCUSD,87555.0,87595.5,87554.0,87579.5,6567,2025-12-29 02:00:00+05:30
2025-12-29 02:05:00+05:30,BTCUSD,87582.5,87589.5,87574.5,87580.0,1074,2025-12-29 02:05:00+05:30
2025-12-29 02:10:00+05:30,BTCUSD,87580.0,87592.0,87579.0,87587.5,4195,2025-12-29 02:10:00+05:30
2025-12-29 02:15:00+05:30,BTCUSD,87586.5,87620.0,87558.5,87615.5,4195,2025-12-29 02:15:00+05:30
2025-12-29 02:20:00+05:30,BTCUSD,87615.5,87640.0,87548.5,87549.0,12573,2025-12-29 02:20:00+05:30
2025-12-29 02:25:00+05:30,BTCUSD,87549.0,87550.0,87486.5,87486.5,6868,2025-12-29 02:25:00+05:30
2025-12-29 02:30:00+05:30,BTCUSD,87487.5,87518.0,87464.0,87474.5,4869,2025-12-29 02:30:00+05:30
2025-12-29 02:35:00+05:30,BTCUSD,87470.0,87512.0,87413.5,87509.0,11341,2025-12-29 02:35:00+05:30
2025-12-29 02:40:00+05:30,BTCUSD,87509.0,87526.0,87470.5,87525.0,3131,2025-12-29 02:40:00+05:30
2025-12-29 02:45:00+05:30,BTCUSD,87537.0,87567.0,87536.0,87567.0,2129,2025-12-29 02:45:00+05:30
2025-12-29 05:30:00+05:30,BTCUSD,87929.5,87955.0,87797.0,87820.0,10562,2025-12-29 05:30:00+05:30
2025-12-29 05:35:00+05:30,BTCUSD,87846.5,87949.5,87819.0,87895.0,5690,2025-12-29 05:35:00+05:30
2025-12-29 05:40:00+05:30,BTCUSD,87895.0,87913.0,87847.0,87870.0,3163,2025-12-29 05:40:00+05:30
2025-12-29 05:45:00+05:30,BTCUSD,87861.5,87875.0,87811.0,87826.5,6229,2025-12-29 05:45:00+05:30
2025-12-29 05:50:00+05:30,BTCUSD,87825.5,88026.0,87787.0,87904.5,14354,2025-12-29 05:50:00+05:30
2025-12-29 05:55:00+05:30,BTCUSD,87903.5,88009.0,87903.5,87984.0,9054,2025-12-29 05:55:00+05:30
2025-12-29 06:00:00+05:30,BTCUSD,88000.0,88256.0,87977.5,88099.0,79375,2025-12-29 06:00:00+05:30
2025-12-29 06:05:00+05:30,BTCUSD,88114.0,88278.0,88101.0,88159.5,22094,2025-12-29 06:05:00+05:30
2025-12-29 06:10:00+05:30,BTCUSD,88161.5,88216.5,88136.5,88157.0,11398,2025-12-29 06:10:00+05:30
2025-12-29 06:15:00+05:30,BTCUSD,88152.5,88343.5,88119.0,88327.5,27954,2025-12-29 06:15:00+05:30
2025-12-29 06:20:00+05:30,BTCUSD,88327.5,88420.5,88167.0,88259.0,34158,2025-12-29 06:20:00+05:30
2025-12-29 06:25:00+05:30,BTCUSD,88268.5,88300.0,88208.5,88281.5,10384,2025-12-29 06:25:00+05:30
2025-12-29 06:30:00+05:30,BTCUSD,88265.0,88297.0,88041.5,88043.5,26189,2025-12-29 06:30:00+05:30
2025-12-29 06:35:00+05:30,BTCUSD,88050.0,88089.5,88017.5,88050.0,14424,2025-12-29 06:35:00+05:30
2025-12-29 06:40:00+05:30,BTCUSD,88060.5,88065.0,88031.0,88040.0,5316,2025-12-29 06:40:00+05:30
2025-12-29 06:45:00+05:30,BTCUSD,88040.0,88041.0,87837.0,88026.0,28860,2025-12-29 06:45:00+05:30
2025-12-29 06:50:00+05:30,BTCUSD,88018.5,88024.0,87952.5,87976.5,7965,2025-12-29 06:50:00+05:30
2025-12-29 06:55:00+05:30,BTCUSD,87972.5,88040.5,87947.5,87974.0,6902,2025-12-29 06:55:00+05:30
2025-12-29 07:00:00+05:30,BTCUSD,87975.0,88037.5,87921.5,88037.5,9533,2025-12-29 07:00:00+05:30
2025-12-29 07:05:00+05:30,BTCUSD,88037.5,88248.0,88009.5,88212.5,24100,2025-12-29 07:05:00+05:30
2025-12-29 07:10:00+05:30,BTCUSD,88212.0,88468.0,88212.0,88289.0,52227,2025-12-29 07:10:00+05:30
2025-12-29 07:15:00+05:30,BTCUSD,88289.5,88423.5,88289.5,88384.0,20630,2025-12-29 07:15:00+05:30
2025-12-29 07:20:00+05:30,BTCUSD,88380.5,88408.0,88300.0,88372.5,11734,2025-12-29 07:20:00+05:30
2025-12-29 07:25:00+05:30,BTCUSD,88374.0,88453.0,88362.5,88427.5,19662,2025-12-29 07:25:00+05:30
2025-12-29 07:30:00+05:30,BTCUSD,88428.5,88908.0,88428.5,88849.5,115287,2025-12-29 07:30:00+05:30
2025-12-29 07:35:00+05:30,BTCUSD,88850.5,89238.5,88849.5,89023.5,122717,2025-12-29 07:35:00+05:30
2025-12-29 07:40:00+05:30,BTCUSD,89023.5,89279.0,89008.5,89248.5,62924,2025-12-29 07:40:00+05:30
2025-12-29 07:45:00+05:30,BTCUSD,89248.5,89374.5,88916.5,89018.5,79130,2025-12-29 07:45:00+05:30
2025-12-29 07:50:00+05:30,BTCUSD,89016.5,89093.0,88876.5,88908.0,45699,2025-12-29 07:50:00+05:30
2025-12-29 07:55:00+05:30,BTCUSD,88908.0,89173.5,88908.0,89131.0,32139,2025-12-29 07:55:00+05:30
2025-12-29 08:00:00+05:30,BTCUSD,89131.0,89248.0,89022.5,89079.0,47584,2025-12-29 08:00:00+05:30
2025-12-29 08:05:00+05:30,BTCUSD,89076.5,89204.0,88985.0,88985.0,27379,2025-12-29 08:05:00+05:30
2025-12-29 08:10:00+05:30,BTCUSD,88983.5,89120.0,88979.5,89080.0,14213,2025-12-29 08:10:00+05:30
2025-12-29 08:15:00+05:30,BTCUSD,89084.5,89209.0,89060.5,89203.5,16101,2025-12-29 08:15:00+05:30
2025-12-29 08:20:00+05:30,BTCUSD,89199.5,89289.5,89199.5,89222.0,26858,2025-12-29 08:20:00+05:30
2025-12-29 08:25:00+05:30,BTCUSD,89222.0,89279.0,89137.5,89137.5,18191,2025-12-29 08:25:00+05:30
2025-12-29 08:30:00+05:30,BTCUSD,89137.5,89192.0,89072.5,89110.5,22790,2025-12-29 08:30:00+05:30
2025-12-29 08:35:00+05:30,BTCUSD,89109.5,89274.5,89109.5,89255.0,18194,2025-12-29 08:35:00+05:30
2025-12-29 08:40:00+05:30,BTCUSD,89256.0,89482.0,89256.0,89469.0,71668,2025-12-29 08:40:00+05:30
2025-12-29 08:45:00+05:30,BTCUSD,89469.5,89483.0,89413.5,89460.0,35887,2025-12-29 08:45:00+05:30
2025-12-29 08:50:00+05:30,BTCUSD,89459.0,89473.5,89334.5,89351.0,26017,2025-12-29 08:50:00+05:30
2025-12-29 08:55:00+05:30,BTCUSD,89352.0,89495.0,89351.0,89452.5,31089,2025-12-29 08:55:00+05:30
2025-12-29 09:00:00+05:30,BTCUSD,89465.0,89759.0,89465.0,89566.0,92269,2025-12-29 09:00:00+05:30
2025-12-29 09:05:00+05:30,BTCUSD,89567.5,89910.0,89566.5,89900.5,92515,2025-12-29 09:05:00+05:30
2025-12-29 09:10:00+05:30,BTCUSD,89900.5,90009.0,89809.5,89966.0,78364,2025-12-29 09:10:00+05:30
2025-12-29 09:15:00+05:30,BTCUSD,89966.0,90004.5,89842.5,89889.0,40735,2025-12-29 09:15:00+05:30
2025-12-29 09:20:00+05:30,BTCUSD,89889.0,90075.0,89883.5,90001.5,50609,2025-12-29 09:20:00+05:30
2025-12-29 09:25:00+05:30,BTCUSD,90001.5,90155.0,90001.5,90100.0,49023,2025-12-29 09:25:00+05:30
2025-12-29 09:30:00+05:30,BTCUSD,90094.5,90147.0,89913.0,89991.0,41806,2025-12-29 09:30:00+05:30
2025-12-29 09:35:00+05:30,BTCUSD,89991.0,90109.5,89984.0,90048.5,19605,2025-12-29 09:35:00+05:30
2025-12-29 09:40:00+05:30,BTCUSD,90048.5,90098.0,89976.5,90036.5,22928,2025-12-29 09:40:00+05:30
2025-12-29 09:45:00+05:30,BTCUSD,90035.5,90159.5,90026.0,90118.5,43646,2025-12-29 09:45:00+05:30
2025-12-29 09:50:00+05:30,BTCUSD,90119.5,90189.5,89955.5,89982.5,36292,2025-12-29 09:50:00+05:30
2025-12-29 09:55:00+05:30,BTCUSD,89982.5,90066.5,89972.5,90062.0,17894,2025-12-29 09:55:00+05:30
2025-12-29 10:00:00+05:30,BTCUSD,90061.0,90159.5,90025.5,90154.0,24046,2025-12-29 10:00:00+05:30
2025-12-29 10:05:00+05:30,BTCUSD,90155.0,90383.0,90148.5,90284.0,102376,2025-12-29 10:05:00+05:30
2025-12-29 10:10:00+05:30,BTCUSD,90284.0,90339.5,90175.5,90196.0,26993,2025-12-29 10:10:00+05:30
